Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn, White_box, Black_box, Hu1, Hu2, Hu3, Hu4, Hu5, Hu6, Hu7
6.851704065865615689e+01,1.493226560308936746e+00,4.533360469371027079e+02,3.035949526931204900e+02,1.030000000000000000e+02,8.320000000000000000e+02,6.688000000000000000e+03,8.854159282478279991e-01,3.089195248305568603e-02,2.230405255952578117e-02,1.077941182959384937e-02,-1.140500389872713859e-04,-1.729158531491375387e-03,-1.221838542779013406e-04
3.195379808167833957e+01,2.135356937770783503e+00,2.205671487442031662e+02,4.709895913152545859e+02,3.300000000000000000e+01,2.060000000000000000e+02,6.724000000000000000e+03,4.040945949910389245e+00,3.467603584280122830e-01,8.589005439357800142e+00,2.204506609240049642e+01,-1.565167289976604366e+02,-1.266166530320087347e+01,-2.598488510896438015e+02
2.876768379972861389e+00,6.920399842622519948e+00,5.459354581309623455e+01,7.888784904718415980e+00,1.400000000000000000e+01,1.880000000000000000e+02,1.890000000000000000e+02,6.593892699385972556e-01,1.621819257066819120e-01,1.852045193284299895e-01,3.186585870676707510e-01,7.122353338862127958e-02,1.259628867102962346e-01,3.033133693329662095e-02
2.994348252362069118e+01,2.245518355882518247e+00,2.337699922238935812e+02,5.249348085932665526e+02,2.000000000000000000e+01,8.600000000000000000e+01,5.504000000000000000e+03,9.491571969831298361e+00,1.765878063687653565e+01,7.367298524050471542e+01,2.546115257386983899e+02,3.135900821274242116e+04,9.029204830097772856e+02,1.525245694011585510e+04
5.707997620041534326e+00,4.374170129397453088e+00,8.773388293026138740e+01,3.837629300496024598e+02,1.300000000000000000e+01,1.120000000000000000e+02,3.080000000000000000e+03,4.007215318995612563e+00,5.966897503723385121e+00,2.885826194223329821e+01,2.912430361579713178e+01,5.427101426733011067e+02,6.036557448941677961e+01,6.468223645972198028e+02
8.036354169170643047e+00,3.150790936835840217e+00,2.485873748555550833e+02,7.889681665302656199e+01,1.100000000000000000e+01,7.700000000000000000e+01,3.828000000000000000e+03,3.945934475704066635e+00,4.180668601839319543e+00,4.929171874673953013e+00,2.921888690463093630e-01,6.680376131640233806e-02,-1.015788694521468916e-02,3.442347623794423384e-01
4.173491030558194836e+01,1.110297265966130098e+00,4.863054076182369840e+02,4.379956814493964998e+02,2.080000000000000000e+02,3.080000000000000000e+03,3.976000000000000000e+03,2.920797821773668534e-01,2.240641423852794581e-04,1.118095242111143356e-04,2.515097809852251333e-04,5.802066207406102090e-09,2.474736485953453424e-07,-4.177562513686261671e-08
3.509221579749090658e+00,1.044692678157259635e+00,4.523030377144197018e+02,4.725176718085410812e+02,8.600000000000000000e+01,4.929000000000000000e+03,5.680000000000000000e+03,1.831521984031687644e-01,1.504209967413639753e-05,5.384548906228992842e-06,1.747066553344117339e-05,1.208623630946509790e-10,-6.759868156698634802e-08,-1.187654406940145103e-10
3.026154404066732084e+00,3.740592040543983643e+00,8.068096408096178607e+01,2.156903591903825657e+01,2.000000000000000000e+00,3.800000000000000000e+01,1.940000000000000000e+03,2.780285493827160614e+00,2.507032448190538609e+00,4.354963922069482152e+01,1.915397474799042925e+02,1.676041943249226460e+04,2.992375847906740773e+02,5.011629614633864549e+03
5.743102976116436942e+00,1.029920251011660737e+00,4.668167785855823126e+02,4.532552672180606237e+02,1.090000000000000000e+02,4.700000000000000000e+03,6.012000000000000000e+03,1.913637328703733098e-01,7.961475721474549621e-06,2.408386570871688786e-07,6.757600767185853670e-06,-8.484769019776535626e-12,-7.608714542573085752e-09,1.525898875410005266e-12
6.843264665593770246e+01,1.579014729440174403e+00,3.245437240475790759e+02,5.124593206184946439e+02,1.100000000000000000e+02,7.470000000000000000e+02,7.995000000000000000e+03,1.083402666093494560e+00,6.197566150328857881e-02,7.714820751732745507e-02,6.845970730583778030e-02,4.840963095606501225e-03,2.155180969156462144e-03,-1.148152294114217946e-03
3.804579505472356971e+01,1.720357300795378297e+00,2.561746672708925985e+02,4.407119591183069360e+02,4.900000000000000000e+01,3.270000000000000000e+02,8.698000000000000000e+03,2.368123240739397950e+00,1.099181349688552051e-01,9.606505418889861314e-01,3.108937764805004722e+00,-2.946148949357211944e+00,-1.030720884862964981e+00,-4.493016513409168411e+00
1.758824524168598469e+00,1.204058894739587871e+01,3.594999119754795913e+00,4.328590666721751035e+01,9.000000000000000000e+00,1.450000000000000000e+02,1.310000000000000000e+02,3.178588664398148134e-01,7.205929234438879227e-02,1.308161210053250523e-04,1.154804760343664113e-04,1.407068879564392541e-08,1.332610674667091436e-05,-1.864095275397449890e-09
4.289465497785098336e+01,1.554631228016914779e+00,3.348715512232814717e+02,2.154025631213153531e+02,6.400000000000000000e+01,5.240000000000000000e+02,5.308000000000000000e+03,1.090374327589788361e+00,6.842558376202206860e-02,1.065836778798345541e-01,2.307753377721574184e-01,2.762723622514715732e-02,5.989279864981374157e-02,-2.338158235621060760e-02
1.440416410361931909e+00,4.032169854787614582e+00,1.180613124466659514e+01,4.760432650641082830e+01,1.200000000000000000e+01,2.510000000000000000e+02,2.240000000000000000e+02,2.822465913572890228e-01,1.063028321641206961e-02,1.115436127860342658e-02,7.370293171562088304e-03,-4.869348781659114727e-05,-3.903154171934908193e-04,-4.576834540278497968e-05
6.246443423718140053e+01,1.117903762249544908e+00,4.220139093514168280e+02,4.717709369855872978e+02,1.880000000000000000e+02,2.081000000000000000e+03,8.423000000000000000e+03,4.176749138656903892e-01,4.148085408693695996e-04,2.888785260055743917e-04,1.829990280371715950e-03,7.413263677411248559e-07,-3.434191919344395058e-05,-1.104896057918164436e-06
1.598600599283784174e+00,2.942923908442423908e+00,3.300146252314652884e+01,9.712079307293456054e+01,1.300000000000000000e+01,2.170000000000000000e+02,9.030000000000000000e+02,5.833863491979787153e-01,8.972112609856011667e-02,3.787845639397113273e-01,3.203622949081228466e-01,1.109961646252530243e-01,9.474981567853579811e-02,-1.157883246723470649e-02
2.210985461897305981e+01,1.059788549589407713e+00,4.606198242937247755e+02,4.881596155003744570e+02,1.780000000000000000e+02,3.839000000000000000e+03,5.570000000000000000e+03,2.407383920524351351e-01,5.754554679166708491e-05,2.383050724726517433e-05,1.626313449386902906e-04,4.571665531551237378e-09,1.232416294865899835e-06,9.033554653844581144e-09
6.894436439687881091e+01,1.394884184596382637e+00,5.597190272829747073e+02,4.012655914117575549e+02,1.350000000000000000e+02,1.068000000000000000e+03,8.132000000000000000e+03,9.452303446571287404e-01,4.726353134406854201e-02,1.407692021376070676e-02,1.680949175847357702e-01,7.076180890960017192e-03,3.651167065006019619e-02,4.097369587687327633e-03
4.309120084213066804e+00,1.823730277816453915e+00,8.391582283161554301e+01,1.530398268858985489e+02,7.000000000000000000e+00,5.700000000000000000e+01,3.848000000000000000e+03,5.199449074074073529e+00,4.468577779942555672e+00,8.008743143682644927e+01,7.805690240835174265e+00,-1.933404648903446059e+02,-1.604275441146209502e+01,-2.661491158627241305e+01
2.807493196141033653e+00,2.984635789278487383e+00,8.007439865464141349e+01,2.682886767701689479e+01,1.300000000000000000e+01,1.990000000000000000e+02,1.549000000000000000e+03,6.368197500000001288e-01,7.683745271406255961e-02,6.491528221617430816e-01,2.888831932031883931e-01,-8.222230786112762202e-02,-7.794898714357940961e-02,-9.428399519113753180e-02
1.796634995171596971e+00,1.683055755299477241e+01,3.258829541060826784e+00,5.484791814622379036e+01,1.000000000000000000e+01,1.490000000000000000e+02,2.910000000000000000e+02,1.775063642154096621e+00,2.670183424573791875e+00,6.631730937206361531e+00,7.976901052492218369e+00,5.798726771169845051e+01,1.300894720297990403e+01,-1.896352018094486169e+00
4.472975429059805386e+00,1.044252516793194419e+00,4.652129483108536760e+02,4.454985176760510512e+02,9.800000000000000000e+01,4.837000000000000000e+03,5.772000000000000000e+03,1.845701806581469540e-01,1.820859378621150385e-05,3.097380121842203564e-05,2.419664876470773075e-05,1.067280028360333317e-10,1.026246315873786557e-07,6.537603655618174502e-10
5.100757675441603567e+01,1.390494018733722470e+00,3.755899780530171483e+02,2.701126168058275425e+02,5.700000000000000000e+01,3.460000000000000000e+02,6.792000000000000000e+03,1.829248143173894281e+00,8.926043549429282797e-02,5.598780898849638199e-02,1.355831904971275398e-02,3.523018191352648943e-04,-4.019793152282289880e-03,1.242070081083116958e-04
2.733031097810987831e+01,1.129716041316268349e+00,4.994740880541289130e+02,4.421235689210677151e+02,1.870000000000000000e+02,3.807000000000000000e+03,6.801000000000000000e+03,2.420502720992391832e-01,2.206292065811435942e-04,6.439428342241377353e-05,1.316676039295244808e-05,-3.103226056711695335e-10,1.087478614091260067e-07,2.251413680015869965e-10
8.424082267570319971e+00,1.655506091050340522e+00,1.481776694118835564e+02,8.950596449806585042e+01,2.000000000000000000e+01,2.880000000000000000e+02,4.437000000000000000e+03,1.034880695860450395e+00,6.163133331575357254e-02,2.024045530796019995e-02,8.864747585703142141e-01,1.339726930336071486e-03,2.098718870685407079e-01,-1.187359021317066221e-01
5.407523242934043850e+00,2.854904357204213650e+00,9.717746515934868512e+01,3.403878133925083205e+01,1.000000000000000000e+01,8.200000000000000000e+01,1.718000000000000000e+03,2.097302666395278070e+00,1.678836591930198185e+00,2.647179428986024519e+01,2.246805553447672210e+01,4.473275193666169116e+02,2.261316390532157072e+01,3.164583673726177153e+02
2.546479089470325530e+00,3.359803890528399961e+01,8.588039462099277443e+01,2.556113315515158746e+00,1.100000000000000000e+01,1.620000000000000000e+02,3.820000000000000000e+02,1.006390878761706187e+00,2.983690728138380654e-01,8.439431501777139299e-01,9.444177644352488299e-01,6.945573376465615789e-01,4.856881553622859338e-01,4.780014561060108580e-01
8.275772358935128636e+01,1.071727742310727205e+00,4.358960884661838691e+02,4.671619307739402416e+02,1.920000000000000000e+02,1.742000000000000000e+03,4.034000000000000000e+03,5.104508570744998863e-01,3.572511192280049632e-04,1.631542688746057731e-03,3.351723538477405055e-03,7.358846936632630873e-06,5.815866505069179832e-05,2.698250099190828052e-06
7.185726908253483813e+00,2.936334793249983033e+00,5.533690863490171807e+01,1.624876901755573329e+02,1.200000000000000000e+01,1.320000000000000000e+02,3.684000000000000000e+03,2.025391254908349925e+00,3.278513445100708634e-01,4.642116260886798962e+00,5.426819711570069593e+00,-2.368433567476493451e+01,-2.288159225354174708e+00,1.345228233603325307e+01
5.514039918187336298e+00,1.723643693550840572e+00,1.025596239189197405e+02,5.950163847821640672e+01,2.400000000000000000e+01,4.120000000000000000e+02,5.996000000000000000e+03,4.589507842882814548e-01,3.137948300879076641e-02,1.468039171623600030e-02,1.216023900005455405e-01,1.720828825765849997e-03,2.022082127674186547e-02,-4.841107283887226970e-03
1.578918086229120332e+00,1.868751811326331591e+01,2.677845256107211469e+00,5.004228172801975916e+01,8.000000000000000000e+00,1.280000000000000000e+02,7.200000000000000000e+01,5.062798193939538338e-01,7.940727026480996764e-02,8.404567930885527283e-02,2.760120930301433739e-02,-8.922032348167856404e-04,-5.764586227233811123e-03,-9.855102426472859330e-04
1.507149082309614974e+00,1.253708956119718287e+01,4.252903562108028979e+01,3.392257462426481851e+00,9.000000000000000000e+00,1.310000000000000000e+02,1.450000000000000000e+02,3.869588620363412779e-01,6.482369915219957091e-02,2.911925584918559351e-02,1.072294218292064658e-02,-1.644254065815317872e-05,-5.917906117007326258e-04,1.887642287767338689e-04
7.437978407112112222e+01,1.192452257713661368e+00,4.883798536946089826e+02,4.095592511443603598e+02,1.920000000000000000e+02,2.046000000000000000e+03,7.074000000000000000e+03,4.462000178095365532e-01,2.612180483734116536e-03,4.552687455528279625e-04,5.808995584571240330e-03,8.891774945063735203e-06,2.886786373282460624e-04,3.190404957449736024e-06
1.511971959373005658e+00,8.327831439004494740e+00,5.065930433653058174e+00,4.218821473318561743e+01,1.000000000000000000e+01,1.730000000000000000e+02,2.230000000000000000e+02,4.153776710622811841e-01,9.998817154185900280e-02,7.290403674542292323e-02,9.651291925693142315e-02,7.958987572901027666e-03,3.031877549561755661e-02,-1.481466325419575477e-03
1.359970047431307894e+00,8.924303184929931021e+00,2.685213854103199793e+00,2.396366255039116311e+01,8.000000000000000000e+00,8.800000000000000000e+01,8.200000000000000000e+01,3.432718318110442590e-01,3.680992987205944367e-02,2.216222445978295943e-02,9.012472980983537996e-03,-6.156003123865735871e-05,-9.953576675809463516e-04,-1.115073520860546217e-04
2.609378647818020536e+00,2.806638479815787512e+00,4.179163316138615869e+01,1.489028012048389371e+01,1.100000000000000000e+01,1.650000000000000000e+02,4.790000000000000000e+02,3.416744266138024289e-01,2.667441874214155142e-02,1.058450396051098009e-02,1.220901749154242912e-02,-1.201704814690002579e-04,8.434280354953795468e-04,6.943742249422018447e-05
2.155777657264803082e+00,2.886145310865362301e+00,1.831220820433005514e+01,5.285169384051740593e+01,1.600000000000000000e+01,2.960000000000000000e+02,1.176000000000000000e+03,2.546649852666759140e-01,1.733400402984075148e-02,9.081023660022998628e-03,6.945161579598298218e-03,2.019781994968571407e-05,4.046583160042541366e-04,-5.132452428052213867e-05
3.155566058445042454e+00,1.003964088258946230e+00,4.707687109018174283e+02,4.726348796213825381e+02,9.300000000000000000e+01,4.932000000000000000e+03,5.269000000000000000e+03,1.855267566993155648e-01,1.346847076107161686e-07,4.807170566262474825e-06,5.377362929995778558e-08,2.703370538187175047e-14,1.384288172002504607e-11,-4.081094728276653040e-15
4.681598691521021038e+01,1.271830677361093453e+00,3.152571172234768824e+02,4.009536729412402565e+02,5.200000000000000000e+01,3.550000000000000000e+02,8.171000000000000000e+03,2.057143993897924794e+00,3.817925028072039623e-02,4.882684742408781586e-01,8.460139693981347797e-01,1.412929206732416176e-02,-1.224297320054097832e-01,5.435618528066028521e-01
1.747976003557844882e+00,1.743493615285135689e+00,1.228010062812090553e+01,2.141027704018778621e+01,1.000000000000000000e+01,1.770000000000000000e+02,1.430000000000000000e+02,1.992624139941691075e-01,1.944318450591708044e-03,1.106426055107923739e-04,1.003296276851911497e-03,-1.817785258557986002e-07,-4.146090566850861234e-05,2.805296945627710060e-07
7.771700514221827838e+00,2.217456024579087082e+00,1.379915826446575693e+02,6.222968172315879087e+01,1.600000000000000000e+01,1.430000000000000000e+02,4.105000000000000000e+03,1.498899339866333058e+00,3.590012291655931831e-01,2.710642012435143577e+00,1.112340354963570643e+00,-8.380213661320490282e-02,4.913364532813711549e-01,-1.929671876051010093e+00
6.585662231373382269e+01,1.126196356206857097e+00,4.540258027338073248e+02,4.031497706696654859e+02,1.930000000000000000e+02,2.066000000000000000e+03,8.337000000000000000e+03,4.141341246241245777e-01,2.255514087017244777e-04,7.915614787785408809e-04,3.228802193637844709e-03,-1.532519964468358970e-06,-3.905939762609582019e-05,-4.929094049970874105e-06
6.150849845456436782e+01,1.287624960758071202e+00,3.776036132489593911e+02,2.932558972968732860e+02,1.160000000000000000e+02,9.490000000000000000e+02,6.446000000000000000e+03,6.895908223592389641e-01,7.752845320568099372e-03,1.641180775450927498e-02,2.694174044609157215e-03,1.419651019801024771e-05,-1.416010004002750703e-04,-1.092731123453972459e-05
2.739573033671883451e+01,1.133566307599444434e+00,5.120556968471213395e+02,4.517209918946009566e+02,3.000000000000000000e+01,1.470000000000000000e+02,7.421000000000000000e+03,6.626626402757402445e+00,1.293603914755399042e-01,1.757487936616633162e+00,1.639219138866264913e+01,5.576629383767435399e+01,1.086323870846626072e-01,-6.805316570216693606e+01
5.419368169115433176e+01,2.309318770587585057e+00,5.975279050847941562e+02,2.587463942592726767e+02,7.900000000000000000e+01,5.420000000000000000e+02,8.764000000000000000e+03,1.898191460130220998e+00,8.386587294494877998e-02,1.969782651632595860e-01,2.558247193309672429e+00,-7.184254808695000882e-03,-6.345274830962432944e-02,1.816015350314972743e+00
5.328004499513875203e+01,1.242100121619375885e+00,3.828038502197129560e+02,4.754807089142707923e+02,1.990000000000000000e+02,2.634000000000000000e+03,6.678000000000000000e+03,3.157100535305415456e-01,1.164304303611253012e-03,4.044357477609384819e-04,3.586832691393173944e-05,3.342779243875909273e-09,7.508583744539722507e-07,-2.736583400461873172e-09
3.749323178607149476e+00,1.294128132835115519e+00,1.735594828418023496e+02,2.246082094658899280e+02,3.000000000000000000e+00,2.700000000000000000e+01,4.716000000000000000e+03,2.308210059171597806e+01,1.018897127642972009e+02,1.421411368475153358e+04,2.120715494532870798e+04,3.664227273150871992e+08,2.128330281737459009e+05,-3.613103315891110897e+07
2.104455708170196004e+01,1.267132454956460208e+00,2.601525398620990472e+02,2.053080866522656436e+02,1.500000000000000000e+01,1.020000000000000000e+02,5.033000000000000000e+03,4.421506661840166608e+00,1.952325915402267353e-01,1.988813335902872126e+01,7.846586202743165650e+00,-6.410278546276005329e+01,-3.277636757790337363e+00,-7.415460510228631108e+01
1.752116991848942540e+00,2.480015744760101981e+01,2.847296312132833407e+00,7.061339684086800617e+01,4.000000000000000000e+00,1.690000000000000000e+02,2.660000000000000000e+02,1.999612166132946456e+00,1.464396860790542654e+00,7.470524422291709987e-01,6.667080988712879908e+00,1.226664953726933582e+01,8.067947943645433995e+00,-8.421368822178303404e+00
4.796803384266811854e+00,5.080655205873473967e+00,1.115482759594925994e+02,2.195549027427360045e+01,1.400000000000000000e+01,1.730000000000000000e+02,2.302000000000000000e+03,9.518784337434260667e-01,4.263630024757827375e-01,8.327523984061883100e-01,1.049760795035103111e+00,9.678232356719003171e-01,6.829443480432784153e-01,1.633232399763754894e-01
5.662565343690592279e+00,6.629914450598774600e+00,4.705798033232866828e+01,3.119903838212987353e+02,6.000000000000000000e+00,3.700000000000000000e+01,2.972000000000000000e+03,9.349285610147251901e+00,4.799453405522366722e+01,2.410962750787899495e+03,2.239167917145489810e+03,4.942268827606159262e+06,1.482554448717947707e+04,-1.625307638977922266e+06
1.368991299115652538e+00,6.748142987226315448e+00,2.644511481755287363e+01,3.918872920685190220e+00,9.000000000000000000e+00,1.250000000000000000e+02,9.500000000000000000e+01,8.970678721262725919e-01,4.524237072379888591e-01,4.633925641675362694e-01,8.662379263759458770e-01,5.338302606566037722e-01,5.821048546686351521e-01,1.273938369116053848e-01
1.507689763594748378e+00,7.767646398290288801e+00,5.250317910394653609e+01,6.759213333333870644e+00,1.200000000000000000e+01,2.220000000000000000e+02,2.130000000000000000e+02,7.950079565775651780e-01,2.631603654033852213e-01,2.592874034110959625e-01,5.770155734449278206e-01,1.996362930622829490e-01,2.959614089976799756e-01,9.979229656124659342e-02
1.678877954888207569e+00,1.269143672638074882e+01,4.563242322607116819e+01,3.595528560704118970e+00,1.000000000000000000e+01,1.560000000000000000e+02,1.300000000000000000e+02,5.626731802520300585e-01,1.683139172145197704e-01,1.944571062499157454e-01,2.405185270676084563e-01,5.056402160314430599e-02,9.784181549332912620e-02,1.220311728658632355e-02
4.070416925998585356e+01,1.340860849197210269e+00,4.073583045831331333e+02,5.462108022108757268e+02,4.300000000000000000e+01,2.570000000000000000e+02,5.983000000000000000e+03,3.712933857718044628e+00,1.721594193306940634e-01,7.178311297682393288e+00,1.178821033809599683e+01,1.251536332307026100e+00,-3.668502463652666190e+00,-1.084311419622647463e+02
7.761515558877376009e+01,1.243249179821668493e+00,4.827886103382777492e+02,3.883281148896707009e+02,1.590000000000000000e+02,1.347000000000000000e+03,8.953000000000000000e+03,6.325212015240219143e-01,5.033009170991356238e-03,3.105887680942651108e-03,5.214733638223945089e-03,9.429488536119314771e-06,3.465845664422223245e-04,1.874886831890547041e-05
1.980610923622686814e-01,1.019731799304264719e+00,4.622978526393645211e+02,4.714198210864370253e+02,2.500000000000000000e+01,5.359000000000000000e+03,5.457000000000000000e+03,1.697362644688205080e-01,2.750681484634861300e-06,6.471164854853566500e-07,2.094916277230461348e-08,-9.273312529374419049e-16,3.338583054951162663e-11,2.256010696230199023e-15
1.480351772003755118e+00,7.592711510815577824e+00,3.640071337690812925e+01,4.794165210288374723e+00,7.000000000000000000e+00,1.490000000000000000e+02,1.270000000000000000e+02,3.492474914688011300e-01,8.003159783039776043e-02,2.599573137369233164e-02,4.470030745963753105e-02,1.513852156153611735e-03,1.264497451332370279e-02,1.734892126913383696e-04
4.193219347429210764e+00,2.039641517372439150e+00,7.810727815073578029e+01,3.829461083502418717e+01,1.400000000000000000e+01,1.830000000000000000e+02,2.440000000000000000e+03,6.362894523203005415e-01,4.494597246504488525e-02,7.842507958934965551e-01,5.011558974021717017e-01,2.799052996522335968e-01,1.402930815313475042e-02,-1.427089022188742784e-01
5.503082827949684486e+01,1.481777939932858779e+00,4.031748298656080465e+02,2.720885626653858935e+02,8.700000000000000000e+01,7.770000000000000000e+02,8.323000000000000000e+03,8.546430515569947151e-01,2.888219786685368093e-02,3.442476742638011502e-04,2.661277890644734787e-02,1.581930012351794203e-05,3.274652838804830574e-03,-7.898234394949186382e-05
7.372785172954323230e+01,1.166641816345174165e+00,4.558353841314425381e+02,3.907243660779038805e+02,1.360000000000000000e+02,1.020000000000000000e+03,8.670000000000000000e+03,7.979046310041174594e-01,3.768034584421756181e-03,3.822503995163714641e-02,3.965270752248933189e-03,-4.286101672071411631e-05,-4.691397069745462968e-05,2.337019809844926370e-05
1.437368079798679865e+00,1.932725819294724090e+00,4.182329258092628343e+00,8.083295741907370768e+00,5.000000000000000000e+00,6.300000000000000000e+01,6.900000000000000000e+01,7.244300842285156250e-01,2.616155078430892900e-01,1.167190050947924940e-01,4.066703364708726953e-01,8.742422799018405299e-02,2.079071192303579563e-01,-1.438727261637401042e-02
6.489462465998208529e+01,1.335692431811064784e+00,4.150180017620808712e+02,3.107137480739919511e+02,1.100000000000000000e+02,9.060000000000000000e+02,9.090000000000000000e+03,8.465503623725603166e-01,3.482302034637767968e-02,5.221860707067491753e-02,1.660861788235603598e-01,1.540486442700177670e-02,3.089616049171541382e-02,1.387706027691552012e-03
4.888486220899848433e+01,1.043636274148746601e+00,3.111607058207105183e+02,3.247385996842205600e+02,6.900000000000000000e+01,6.290000000000000000e+02,6.681000000000000000e+03,1.055535896381686989e+00,3.494680436899119322e-03,6.905525940469842659e-03,2.509340118844908263e-01,1.037799130324037339e-02,1.480881721319044289e-02,-1.187437891988033303e-03
2.564286635550537596e+00,2.465502137435610308e+00,5.304366987085279561e+01,2.151434755032253321e+01,1.700000000000000000e+01,2.870000000000000000e+02,3.290000000000000000e+02,2.643034504739233959e-01,1.144828368324103153e-02,9.725185444826953823e-03,2.489541180815844565e-03,-5.759659983370445086e-06,-1.774180946996055126e-04,1.081125201849450329e-05
2.966521538710015449e+00,5.080357182850956832e+00,7.331934001711896087e+01,1.443192621664726261e+01,1.100000000000000000e+01,1.750000000000000000e+02,2.263000000000000000e+03,6.668867172825879708e-01,2.158983869614116702e-01,9.391567159602228765e-01,1.346919128773612417e+00,1.510775696858269290e+00,6.235429727916852460e-01,1.115831318005634093e-01
6.620845632622845756e+01,1.111001847475836968e+00,4.080683815802074150e+02,4.533647258320851847e+02,1.030000000000000000e+02,8.180000000000000000e+02,7.782000000000000000e+03,1.039901755970610520e+00,3.617310033132114990e-03,2.470720569165405639e-02,1.019016402493123918e-02,1.384307897874225964e-04,5.169885310540607700e-04,8.355012066743024233e-05
1.368257421207936142e+00,2.812782508938433956e+00,6.959222786911542613e+00,1.957478013083056823e+01,7.000000000000000000e+00,1.340000000000000000e+02,7.000000000000000000e+01,4.618831937439112356e-01,1.280155119532593033e-01,7.826812752209527657e-02,1.486872332151071840e-01,1.602957002333992020e-02,5.318740095920877070e-02,5.769398259167632034e-04
1.957975927804945115e+00,8.433223656099142929e+00,2.425738245978761753e+01,2.876406869897729202e+00,8.000000000000000000e+00,8.900000000000000000e+01,1.770000000000000000e+02,6.101286679160328186e-01,1.847316728129913821e-01,2.534161597353384865e-01,3.236279016442952239e-01,8.864532999126835400e-02,1.387691074897233479e-01,2.704792755479722838e-02
1.999006231429533598e+00,2.589244041091039339e+00,1.188484891730050563e+01,3.077277423838762260e+01,1.000000000000000000e+01,1.560000000000000000e+02,1.800000000000000000e+02,6.034266559034887623e-01,1.011000521325958745e-01,5.448355800058278520e-02,2.646477362234945785e-01,1.741196422142479369e-02,8.397828854313239832e-02,-2.658390603149499848e-02
